Year,Product,Origin,Destination / PADD,Mode of Transportation,Volume (m3),Volume (bbl),Value (CN$),Value (US$),Price (CN cents/L),Price (US cents/gallon)
1998,Propane,Saskatchewan,Total,Pipeline,2868149.4,18040086.1,258327172.3,174198811.2,9.006754,22.990858
1998,Propane,Saskatchewan,Total,Railway,169981,1069146.494,13830107.9,9327168.319,8.136266,20.771179
1998,Propane,Saskatchewan,Total,Truck,84656,532469.3088,7510925.7,5028496.072,8.872289,22.484958
1999,Butane,Alberta,PADD I,Railway,3803,23920.1094,528787,357373.0313,13.90447,35.571911
1999,Butane,Alberta,PADD II,Railway,7317,46022.4666,754386.6,507653.8434,10.310053,26.263124
1999,Butane,Alberta,PADD III,Railway,1775,11164.395,345073.3,235091.09,19.440749,50.135988
1999,Butane,Alberta,PADD IV,Railway,108421,681946.4058,14846465.6,10034424.09,13.693348,35.034085
1999,Butane,Alberta,PADD IV,Truck,1744,10969.4112,223021,150223.1261,12.787901,32.606342
1999,Butane,Alberta,PADD V,Railway,318932,2006018.494,46457161.1,31372839.22,14.566478,37.236382
1999,Butane,Alberta,Total,Railway,440248,2769071.87,62931873.6,42507381.28,14.294641,36.549271
1999,Butane,Alberta,Total,Truck,1744,10969.4112,223021,150223.1261,12.787901,32.606342
1999,Butane,British Columbia,PADD IV,Railway,6116,38468.4168,1111411,754422.9407,18.172187,46.693795
1999,Butane,British Columbia,PADD V,Railway,134688,847160.5824,18045208.1,12172118.56,13.397784,34.209682
1999,Butane,British Columbia,Total,Railway,140804,885628.9992,19156619.1,12926541.5,13.605166,34.751944
1999,Butane,Manitoba,PADD I,Railway,7870,49500.726,1390494.7,944482.3097,17.668293,45.428756
1999,Butane,Manitoba,PADD II,Pipeline,394504,2481351.259,48260016.2,32569066.04,12.233086,31.251123
1999,Butane,Manitoba,PADD II,Railway,146578,921946.3044,21744624.7,14665761.94,14.834848,37.874559
1999,Butane,Manitoba,PADD III,Railway,6319,39745.2462,1087761.5,739778.1004,17.214139,44.316442
1999,Butane,Manitoba,PADD IV,Railway,14675,92302.815,2653811.4,1797241.884,18.083893,46.359654
1999,Butane,Manitoba,PADD V,Railway,12411,78062.7078,1988495.1,1345030.433,16.022037,41.023913
1999,Butane,Manitoba,Total,Pipeline,394504,2481351.259,48260016.2,32569066.04,12.233086,31.251123
1999,Butane,Manitoba,Total,Railway,187853,1181557.799,28865187.4,19492294.67,15.365837,39.278654
1999,Butane,Ontario,PADD I,Railway,449305,2826038.589,67684322.1,45701968.96,15.064226,38.503961
1999,Butane,Ontario,PADD I,Truck,3844,24177.9912,606896.2,410055.5934,15.788142,40.380448
1999,Butane,Ontario,PADD II,Pipeline,331558,2085433.508,40855203,27500493.47,12.322188,31.39733
1999,Butane,Ontario,PADD II,Railway,414681,2608260.554,55703418.6,37566572.7,13.432835,34.292503
1999,Butane,Ontario,PADD III,Railway,589,3704.6922,62434,41096.49454,10.6,26.411996
1999,Butane,Ontario,PADD IV,Railway,12321,77496.6258,2397732,1618096.418,19.46053,49.713026
1999,Butane,Ontario,PADD V,Railway,75969,477829.8162,8605491.3,5733134.749,11.327635,28.567187
1999,Butane,Ontario,Total,Pipeline,331558,2085433.508,40855203,27500493.47,12.322188,31.39733
1999,Butane,Ontario,Total,Railway,952865,5993330.277,134453398,90660869.32,14.110435,36.016396
1999,Butane,Ontario,Total,Truck,3844,24177.9912,606896.2,410055.5934,15.788142,40.380448
1999,Butane,Québec,PADD I,Railway,7350,46230.03,949508,637678.5152,12.918476,32.841744
1999,Butane,Québec,PADD II,Railway,460,2893.308,29440,19400.32948,6.4,15.964781
1999,Butane,Québec,PADD V,Railway,10242,64420.1316,1506288.8,1010678.97,14.706979,37.354267
1999,Butane,Québec,Total,Railway,18052,113543.4696,2485236.8,1667757.815,13.767099,34.971914
1999,Butane,Saskatchewan,PADD I,Railway,5895,37078.371,924012.3,625213.9584,15.674508,40.147324
1999,Butane,Saskatchewan,PADD II,Railway,52429,329767.9242,8264311.1,5596607.669,15.762862,40.407786
1999,Butane,Saskatchewan,PADD II,Truck,119,748.4862,15850.8,10759.0527,13.32,34.224634
1999,Butane,Saskatchewan,PADD IV,Railway,4007,25203.2286,460207.8,308795.1034,11.485096,29.171772
1999,Butane,Saskatchewan,PADD IV,Truck,595,3742.431,79254,53795.26351,13.32,34.224634
1999,Butane,Saskatchewan,PADD V,Railway,13381,84163.8138,1631463.3,1099627.376,12.192386,31.107759
1999,Butane,Saskatchewan,Total,Railway,75712,476213.3376,11279994.5,7630244.107,14.898555,38.149204
1999,Butane,Saskatchewan,Total,Truck,714,4490.9172,95104.8,64554.31621,13.32,34.224634
1999,Propane,Alberta,PADD I,Railway,74493,468546.0714,8767644,5924824.958,11.769755,30.1073
1999,Propane,Alberta,PADD II,Railway,341990,2151048.702,38183463.8,25724937.95,11.165081,28.474275
1999,Propane,Alberta,PADD II,Truck,20814,130915.8972,1999387.7,1322328.117,9.605975,24.048911
1999,Propane,Alberta,PADD III,Railway,5390,33902.022,641859.2,434301.3071,11.908333,30.501004
1999,Propane,Alberta,PADD IV,Railway,59407,373658.1486,6433558.1,4336801.79,10.829629,27.633995
1999,Propane,Alberta,PADD IV,Truck,159150,1001021.67,17044278.8,11484173.38,10.709568,27.315231
1999,Propane,Alberta,PADD V,Railway,624547,3928275.721,67595132,45563561.23,10.823065,27.616223
1999,Propane,Alberta,PADD V,Truck,32370,203600.826,3305004.7,2225088.036,10.210085,26.020537
1999,Propane,Alberta,Total,Railway,1105827,6955430.665,121621657.1,81984427.23,10.998253,28.064411
1999,Propane,Alberta,Total,Truck,212334,1335538.393,22348671.2,15031589.54,10.525243,26.797676
1999,Propane,British Columbia,PADD II,Railway,901,5667.1098,96407,64755.70601,10.7,27.206018
1999,Propane,British Columbia,PADD II,Truck,2,12.5796,274,185.98306,13.7,35.201014
1999,Propane,British Columbia,PADD IV,Railway,14217,89422.0866,1582146.6,1067247.057,11.128554,28.416381
1999,Propane,British Columbia,PADD IV,Truck,8925,56136.465,1000398.3,674656.1609,11.208944,28.61449
1999,Propane,British Columbia,PADD V,Railway,110834,697123.6932,11752170,7919133.352,10.603397,27.046831
1999,Propane,British Columbia,PADD V,Truck,14489,91132.9122,1544327,1038344.967,10.658616,27.127827
1999,Propane,British Columbia,Total,Railway,125952,792212.8896,13430723.6,9051136.115,10.663366,27.202558
1999,Propane,British Columbia,Total,Truck,23416,147281.9568,2544999.3,1713187.111,10.868633,27.695156
1999,Propane,Manitoba,PADD II,Pipeline,963189,6058266.172,113557436.9,76537916.34,11.789735,30.079932
1999,Propane,Manitoba,PADD II,Railway,166500,1047251.7,19412897.2,13082443.62,11.659397,29.74311
1999,Propane,Manitoba,PADD II,Truck,95921,603323.9058,12002265.3,8079921.999,12.512656,31.886381
1999,Propane,Manitoba,PADD III,Railway,7363,46311.7974,980300,665358.2978,13.313866,34.206805
1999,Propane,Manitoba,Total,Pipeline,963189,6058266.172,113557436.9,76537916.34,11.789735,30.079932
1999,Propane,Manitoba,Total,Railway,173863,1093563.497,20393197.2,13747801.91,11.729463,29.932146
1999,Propane,Manitoba,Total,Truck,95921,603323.9058,12002265.3,8079921.999,12.512656,31.886381
1999,Propane,New Brunswick,PADD I,Truck,17101,107561.8698,2462544,1657863.697,14.4,36.697719
1999,Propane,New Brunswick,Total,Truck,17101,107561.8698,2462544,1657863.697,14.4,36.697719
1999,Propane,Northwest Territories,PADD V,Truck,672,4226.7456,201600,135712.3121,30,76.447228
1999,Propane,Northwest Territories,Total,Truck,672,4226.7456,201600,135712.3121,30,76.447228
1999,Propane,Nova Scotia,PADD I,Railway,327,2056.7646,58434.9,39250.19143,17.87,45.436595
1999,Propane,Nova Scotia,PADD I,Truck,94,591.2412,12737,8669.96348,13.55,34.914126
1999,Propane,Nova Scotia,Total,Railway,327,2056.7646,58434.9,39250.19143,17.87,45.436595
1999,Propane,Nova Scotia,Total,Truck,94,591.2412,12737,8669.96348,13.55,34.914126
1999,Propane,Ontario,PADD I,Railway,1476411,9286329.908,180407049.2,121490745.4,12.219297,31.149254
1999,Propane,Ontario,PADD I,Truck,391706,2463752.399,49864714.9,33561021.97,12.730138,32.43297
1999,Propane,Ontario,PADD II,Pipeline,1324433,8330418.683,164173932.1,110551246,12.395789,31.596968
1999,Propane,Ontario,PADD II,Railway,24378,153332.7444,3647545.4,2467197.909,14.962447,38.310485
1999,Propane,Ontario,PADD II,Truck,338685,2130260.913,40692850.9,27331680.7,12.014955,30.547955
1999,Propane,Ontario,PADD III,Railway,4167,26209.5966,399925.2,266858.5618,9.597437,24.242054
1999,Propane,Ontario,PADD IV,Truck,-55,-345.939,-5082,-3348.92915,9.24,23.049157
1999,Propane,Ontario,PADD V,Railway,236,1484.3928,27140,17884.67874,11.5,28.686719
1999,Propane,Ontario,Total,Pipeline,1324433,8330418.683,164173932.1,110551246,12.395789,31.596968
1999,Propane,Ontario,Total,Railway,1505192,9467356.642,184481659.8,124242686.6,12.256353,31.245729
1999,Propane,Ontario,Total,Truck,730336,4593667.373,90552483.8,60889353.74,12.398743,31.55952
1999,Propane,Québec,PADD I,Railway,187305,1178110.989,19997573.9,13491412.33,10.676476,27.265896
1999,Propane,Québec,PADD I,Truck,64750,407264.55,9049717.6,6112914.044,13.976397,35.737178
1999,Propane,Québec,PADD IV,Railway,1653,10397.0394,263488.2,179354.0921,15.94,41.072411
1999,Propane,Québec,PADD IV,Truck,1608,10113.9984,145093.3,97010.06731,9.023215,22.837182
1999,Propane,Québec,PADD V,Truck,66,415.1268,9576.6,6438.48325,14.51,36.927626
1999,Propane,Québec,Total,Railway,188958,1188508.028,20261062.1,13670766.42,10.722521,27.386676
1999,Propane,Québec,Total,Truck,66424,417793.6752,9204387.5,6216362.595,13.85702,35.426079
1999,Propane,Saskatchewan,PADD I,Railway,11057,69546.3186,987370.1,663020.4025,8.929819,22.69872
1999,Propane,Saskatchewan,PADD II,Pipeline,2314199,14555848.87,263582096.5,177664188,11.389776,29.061027
1999,Propane,Saskatchewan,PADD II,Railway,106097,667328.9106,12105502.9,8163405.406,11.409844,29.125943
1999,Propane,Saskatchewan,PADD II,Truck,93738,589593.2724,12471282.3,8431594.21,13.304404,34.049109
1999,Propane,Saskatchewan,PADD III,Railway,7087,44575.8126,857908.4,580085.6031,12.105381,30.984279
1999,Propane,Saskatchewan,PADD IV,Railway,1492,9384.3816,152684.2,101876.1109,10.233525,25.847306
1999,Propane,Saskatchewan,PADD IV,Truck,21777,136972.9746,2456298.9,1647344.478,11.279326,28.635063
1999,Propane,Saskatchewan,PADD V,Railway,1364,8579.2872,182624,123021.4209,13.388856,34.141147
1999,Propane,Saskatchewan,Total,Pipeline,2314199,14555848.87,263582096.5,177664188,11.389776,29.061027
1999,Propane,Saskatchewan,Total,Railway,127097,799414.7106,14286089.6,9631408.943,11.240304,28.685754
1999,Propane,Saskatchewan,Total,Truck,115515,726566.247,14927581.2,10078938.69,12.922634,33.028448
2000,Butane,Alberta,PADD II,Railway,30401,191216.2098,7481554.9,5036132.185,24.609568,62.707721
2000,Butane,Alberta,PADD III,Railway,1304,8201.8992,261321.6,180354.8826,20.04,52.35547
2000,Butane,Alberta,PADD IV,Pipeline,154440,971396.712,38616064.5,25876595.89,25.003926,63.424801
2000,Butane,Alberta,PADD IV,Railway,74577,469074.4146,19211897.5,12852397.53,25.761156,65.236554
2000,Butane,Alberta,PADD IV,Truck,819,5151.3462,179637,122308.0712,21.933699,56.53052
2000,Butane,Alberta,PADD V,Railway,278794,1753558.501,77028022.4,51725098.21,27.62901,70.231132
2000,Butane,Alberta,Total,Pipeline,154440,971396.712,38616064.5,25876595.89,25.003926,63.424801
2000,Butane,Alberta,Total,Railway,385076,2422051.025,103982796.4,69793982.81,27.003188,68.609349
2000,Butane,Alberta,Total,Truck,819,5151.3462,179637,122308.0712,21.933699,56.53052
2000,Butane,British Columbia,PADD IV,Railway,1773,11151.8154,501759,329576.2338,28.3,70.365362
2000,Butane,British Columbia,PADD V,Railway,81518,512731.9164,19948639.9,13433166.88,24.471454,62.378747
2000,Butane,British Columbia,Total,Railway,83291,523883.7318,20450398.9,13762743.11,24.552951,62.548757
2000,Butane,Manitoba,PADD I,Railway,4148,26090.0904,1110952.2,738352.2703,26.782839,67.380873
2000,Butane,Manitoba,PADD II,Pipeline,405676,2551620.905,90782232.5,61099476.99,22.378014,57.012481
2000,Butane,Manitoba,PADD II,Railway,106367,669027.1566,26191427.1,17623146.58,24.623639,62.717438
2000,Butane,Manitoba,PADD III,Railway,2269,14271.5562,498953.1,344359.6999,21.99,57.449941
2000,Butane,Manitoba,PADD IV,Railway,48710,306376.158,12638006.2,8439365.21,25.945403,65.584833
2000,Butane,Manitoba,PADD V,Railway,24861,156370.7178,5796441.8,3875222.01,23.3154,59.005127
2000,Butane,Manitoba,Total,Pipeline,405676,2551620.905,90782232.5,61099476.99,22.378014,57.012481
2000,Butane,Manitoba,Total,Railway,186355,1172135.679,46235780.4,31020445.77,24.810592,63.011344
2000,Butane,Ontario,PADD I,Railway,297611,1871913.668,72993289.5,49164446.91,24.526408,62.533672
2000,Butane,Ontario,PADD I,Truck,1450,9120.21,356315.3,238668.7949,24.573468,62.307366
2000,Butane,Ontario,PADD II,Pipeline,292928,1842458.534,71922767,48299992.27,24.553052,62.416287
2000,Butane,Ontario,PADD II,Railway,574618,3614232.296,141607464.4,95365393.78,24.643757,62.823676
2000,Butane,Ontario,PADD II,Truck,717,4509.7866,177647.5,121272.6263,24.776499,64.025854
2000,Butane,Ontario,PADD III,Railway,9342,58759.3116,1801369,1222893.338,19.282476,49.551919
2000,Butane,Ontario,PADD IV,Railway,7810,49123.338,1985395.6,1347364.147,25.421198,65.304892
2000,Butane,Ontario,PADD V,Railway,35038,220382.0124,8283957.4,5577301.769,23.64278,60.255486
2000,Butane,Ontario,Total,Pipeline,292928,1842458.534,71922767,48299992.27,24.553052,62.416287
2000,Butane,Ontario,Total,Railway,924419,5814410.626,226671475.9,152677399.9,24.520425,62.51981
2000,Butane,Ontario,Total,Truck,2167,13629.9966,533962.8,359941.4212,24.640646,62.875967
2000,Butane,Québec,PADD I,Railway,3476,21863.3448,806171,542849.8895,23.192491,59.116914
2000,Butane,Québec,PADD II,Railway,29943,188335.4814,5602024,3770331.642,18.70896,47.664606
2000,Butane,Québec,PADD III,Railway,1111,6987.9678,276639,187318.0775,24.9,63.823029
2000,Butane,Québec,PADD IV,Railway,1679,10560.5742,383857,256337.5945,22.862239,57.79275
2000,Butane,Québec,PADD V,Railway,4920,30945.816,1249153.4,843280.389,25.389296,64.881169
2000,Butane,Québec,Total,Railway,41129,258693.1842,8317844.4,5600117.592,20.223794,51.541938
2000,Butane,Saskatchewan,PADD I,Railway,4253,26750.5194,1179298.8,782161.7926,27.728633,69.616629
2000,Butane,Saskatchewan,PADD II,Railway,105800,665460.84,25694415.5,17183228.34,24.285836,61.479575
2000,Butane,Saskatchewan,PADD II,Truck,1297,8157.8706,395585,259836.7233,30.5,75.835458
2000,Butane,Saskatchewan,PADD III,Railway,591,3717.2718,131202,88839.62999,22.2,56.902458
2000,Butane,Saskatchewan,PADD IV,Railway,8314,52293.3972,1789390.2,1209510.906,21.522614,55.069549
2000,Butane,Saskatchewan,PADD IV,Truck,817,5138.7666,202044.1,138331.4163,24.73,64.092988
2000,Butane,Saskatchewan,PADD V,Railway,22445,141174.561,5966167.4,3929968.377,26.581276,66.279803
2000,Butane,Saskatchewan,Total,Railway,141403,889396.5894,34760473.9,23193709.05,24.582557,62.090239
2000,Butane,Saskatchewan,Total,Truck,2114,13296.6372,597629.1,398168.1396,28.270061,71.297335
2000,Propane,Alberta,PADD I,Railway,132441,833027.4018,25370148,17154818.41,19.155811,49.031529
2000,Propane,Alberta,PADD II,Railway,311025,1956285.045,68059844.8,45456393.21,21.882435,55.323727
2000,Propane,Alberta,PADD II,Truck,16517,103888.6266,2957654.4,2037279.821,17.906728,46.690797
2000,Propane,Alberta,PADD III,Railway,9901,62275.3098,1605604.7,1089996.881,16.216591,41.673306
2000,Propane,Alberta,PADD IV,Railway,76947,483981.2406,16809676.8,11235928.93,21.845785,55.275039
2000,Propane,Alberta,PADD IV,Truck,172695,1086217.011,36230130.6,24311029.54,20.979258,53.288726
2000,Propane,Alberta,PADD V,Railway,416668,2620758.386,92571709.2,61919949.2,22.217139,56.253845
2000,Propane,Alberta,PADD V,Truck,24821,156119.1258,5398267.7,3610577.069,21.748792,55.06417
2000,Propane,Alberta,Total,Railway,946982,5956327.384,204416983.5,136857086.6,21.586153,54.706298
2000,Propane,Alberta,Total,Truck,214033,1346224.763,44586052.7,29958886.43,20.831391,52.985459
2000,Propane,British Columbia,PADD I,Railway,2852,17938.5096,591355.2,400076.1494,20.734754,53.101269
2000,Propane,British Columbia,PADD IV,Railway,25390,159698.022,5684809.1,3787066.761,22.389953,56.461448
2000,Propane,British Columbia,PADD IV,Truck,10185,64061.613,2218715.7,1488519.576,21.78415,55.322943
2000,Propane,British Columbia,PADD V,Railway,194114,1220938.237,41573255,27788445.44,21.416927,54.19
2000,Propane,British Columbia,PADD V,Truck,13550,85226.79,3288746.2,2192140.996,24.271189,61.240814
2000,Propane,British Columbia,Total,Railway,222356,1398574.769,47849419.3,31975588.35,21.519284,54.435403
2000,Propane,British Columbia,Total,Truck,23735,149288.403,5507461.9,3680660.571,23.203968,58.701379
2000,Propane,Manitoba,PADD I,Railway,4839,30436.3422,1058654.6,716629.2939,21.877549,56.059692
2000,Propane,Manitoba,PADD II,Pipeline,950071,5975756.576,203264152.9,136476902.7,21.394627,54.376953
2000,Propane,Manitoba,PADD II,Railway,312649,1966499.68,71029186.9,47291038.18,22.718507,57.257658
2000,Propane,Manitoba,PADD II,Truck,92398,581164.9404,21347210.4,14273635.73,23.103541,58.476829
2000,Propane,Manitoba,PADD III,Railway,1495,9403.251,203320,140324.2393,13.6,35.530658
2000,Propane,Manitoba,Total,Pipeline,950071,5975756.576,203264152.9,136476902.7,21.394627,54.376953
2000,Propane,Manitoba,Total,Railway,318983,2006339.273,72291161.5,48147991.71,22.663013,57.137653
2000,Propane,Manitoba,Total,Truck,92398,581164.9404,21347210.4,14273635.73,23.103541,58.476829
2000,Propane,New Brunswick,PADD I,Truck,26768,168365.3664,5572402.5,3724577.673,20.817403,52.671157
2000,Propane,New Brunswick,Total,Truck,26768,168365.3664,5572402.5,3724577.673,20.817403,52.671157
2000,Propane,Nova Scotia,PADD I,Railway,18694,117581.5212,4136669.2,2732052.694,22.128325,55.322092
2000,Propane,Nova Scotia,PADD II,Railway,3449,21693.5202,390997.2,262940.2416,11.336538,28.858625
2000,Propane,Nova Scotia,Total,Railway,22143,139275.0414,4527666.4,2994992.936,20.447393,51.200136
2000,Propane,Ontario,PADD I,Railway,1437714,9042933.517,319236350.2,214673110.2,22.20444,56.52192
2000,Propane,Ontario,PADD I,Truck,441432,2776518.994,101271581.6,68096711.85,22.941604,58.394788
2000,Propane,Ontario,PADD II,Pipeline,1532276,9637709.585,331177378.1,222933391.4,21.613428,55.074413
2000,Propane,Ontario,PADD II,Railway,43894,276084.4812,10093711.8,6787916.141,22.995652,58.538701
2000,Propane,Ontario,PADD II,Truck,319425,2009119.365,72323243.2,48464189.28,22.641697,57.433304
2000,Propane,Ontario,PADD III,Railway,45016,283141.6368,10920556.9,7289110.004,24.259278,61.294196
2000,Propane,Ontario,PADD IV,Railway,801,5038.1298,245202.9,161059.4893,30.612097,76.114181
2000,Propane,Ontario,PADD V,Railway,6250,39311.25,1850548,1215517.092,29.608768,73.619493
2000,Propane,Ontario,Total,Pipeline,1532276,9637709.585,331177378.1,222933391.4,21.613428,55.074413
2000,Propane,Ontario,Total,Railway,1533675,9646509.015,342346369.8,230126713,22.321963,56.799624
2000,Propane,Ontario,Total,Truck,760857,4785638.359,173594824.8,116560901.1,22.815696,57.991136
2000,Propane,Québec,PADD I,Railway,246586,1550976.623,51436516.4,34593201.64,20.859463,53.104839
2000,Propane,Québec,PADD I,Truck,141358,889113.5484,33638715.4,22573100.92,23.796824,60.448091
2000,Propane,Québec,PADD II,Railway,9843,61910.5014,1812783.1,1221433.262,18.416977,46.973619
2000,Propane,Québec,PADD II,Truck,109,685.5882,27653.3,18163.84054,25.37,63.080182
2000,Propane,Québec,PADD III,Railway,5020,31574.796,1372020.4,897333.4951,27.331083,67.664665
